"concept_id","np_name"
-7993782,CYPERUS TENUIFOLIUS WHOLE
-7990974,PERSEA SASSAFRAS WHOLE
-7994349,TURNERA DIFFUSA WHOLE
-7998487,HORSE CHESTNUT WHOLE
-7991159,CHINESE-PARSLEY
-7991297,BIXA ORELLANA
-7991066,PANAX GINSENG
-7990617,MEDICA PENTACYCLA WHOLE
-7990812,VALERIANA STUBENDORFIANA WHOLE
-7999593,SOOJA JAPONICA WHOLE
-7997891,CANNABIS RUDERALIS WHOLE
-7990639,MEDICAGO DISTANS WHOLE
-7992619,PASSIFLORA EDULIS SIMS
-7999818,PERSEA CINNAMOMUM WHOLE
-7995141,NEUROLAENA INTEGRIFOLIA WHOLE
-7997766,PATCHOULI WHOLE
-7997707,GALIUM ADHAERENS WHOLE
-7999890,RHODIOLA ROBUSTA WHOLE
-7994552,RHAMNUS SANGUINEA WHOLE
-7991074,WAXBERRY
-7997995,ARECA CATHECHU WHOLE
-7994904,CART-TRACK PLANT WHOLE
-7995748,TRIBULUS MICANS WHOLE
-7992758,VITIS PRAECOX WHOLE
-7994430,VELVET PLANT WHOLE
-7997731,PANAX SCHINSENG WHOLE
-7996399,CURCUMA MALABARICA WHOLE
-7998664,FOMES FOMENTARIUS WHOLE
-7994023,PLACODES PINICOLA WHOLE
-7993100,BEGGAR-TICKS WHOLE
-7996689,HYDRASTIS CANADENSIS L.
-7992975,HOU PO
-7997497,TRAMETES VERSICOLOR WHOLE
-7992989,MORINDA STENOPHYLLA WHOLE
-7997054,GOAT'S RUE
-7993844,JUGLANS SINENSIS WHOLE
-7993991,CINCHONA GLOBIFERA WHOLE
-7991936,SKULLCAP
-7998158,CAPRIFOLIUM CHINENSE WHOLE
-7995618,MAGNOLIA LANCEOLATA WHOLE
-7991004,OLIVE-LEAF
-7991478,PSEUDOCINCHONA PACHYCERAS WHOLE
-7992111,BOG RUSH WHOLE
-7999329,ACTAEA RACEMOSA WHOLE
-7996382,ZEDOARY WHOLE
-7991887,WEST INDIAN BEN
-7990817,VALERIANA PALUSTRIS WHOLE
-7994416,VERBASCUM MAS WHOLE
-7995320,GREAT BURDOCK WHOLE
-7996868,SCHISANDRA CHINENSIS  BAILL.
-7997389,GARCINIA GERRARDII HARV. EX SIM
-7991073,WAX-MYRTLE
-7998970,OPLOPANAX HORRIDUS  MIQ.
-7993158,ROSA VENOSA WHOLE
-7996250,GALIUM VERUM WHOLE
-7999233,CATARIA TOMENTOSA WHOLE
-7992406,CORYLUS AVELLANA WHOLE
-7995987,CAPSELLA BREMENSIS WHOLE
-7996327,RUTA CHALEPENSIS WHOLE
-7998661,OCHROPORUS FOMENTARIUS WHOLE
-7991703,PARAGUAY TEA
-7992075,ECHINACEAE ANGUSTIFOLIAE HERBA
-7997415,SCLAREA PRATENSIS WHOLE
-7991635,WINTER SAVORY
-7995159,POLIOMINTHA INCANA  A.GRAY
-7997355,SAPONARIA OFFICINALIS WHOLE
-7991361,SALVIA SCLAREA WHOLE
-7997488,SWALLOWWORT
-7990900,VIBURNUM GLANDULOSUM WHOLE
-7995013,ULMUS NITENS WHOLE
-7991367,SALVIA COARCTATA WHOLE
-7993346,ALLIUM ESCULENTUM WHOLE
-7998491,HIPPOCASTANUM AESCULUS WHOLE
-7994047,BOLETUS SEMIOVATUS WHOLE
-7999011,HEDGE-MUSTARD WHOLE
-7999199,LEPIDIUM MEYENII WALP.
-7992284,AARON'S-ROD
-7992098,JUNCUS LAEVIS WHOLE
-7994124,HORSE-ELDER WHOLE
-7998923,PARAGUAY TEA WHOLE
-7995520,CRUCIFERA RAPHANISTRUM WHOLE
-7998170,DIOSCOREA REPANDA WHOLE
-7999191,LEPIDIUM PERUVIANUM WHOLE
-7996129,ESCHSCHOLZIA JUNCEA WHOLE
-7999213,NEPETA CITRIODORA WHOLE
-7990745,PAPAVER CHANCELIAE WHOLE
-7996423,BERBERIS ARISTATA
-7997260,MOSQUITO PLANT
-7999760,CURCUM WHOLE
-7990786,ANETHUM GRAVEOLENS WHOLE
-7991172,LYCIUM
-7997785,RUBUS MENZIESII WHOLE
-7991162,NING XIA GOU QI
-7990946,SAMBUCUS NIGRA SUBSP. CANADENSIS WHOLE
-7992685,CITRUS X FUNADOKO WHOLE
-7992872,NEEM
-7996454,SOLANUM WILDEMANII WHOLE
-7999924,JUNIPERUS COMMUNIS
-7996167,ESCHSCHOLTZIA CALIFORNICA
-7996722,PUBESCENT EPIMEDIUM WHOLE
-7992543,TRUE ALOE
-7996927,CORIANDROPSIS SYRIACA WHOLE
-7991840,FRAGRANT GOLDENROD
-7997499,PORIA VERSICOLOR WHOLE
-7991589,BETA BENGALENSIS WHOLE
-7993046,HAIRY BIDENS WHOLE
-7991250,FILIPENDULA ULMARIA  MAXIM.
-7991572,BETA PURPUREA WHOLE
-7996009,CAPSELLA ABSCISSA WHOLE
-7996261,ARALIA RACEMOSA WHOLE
-7995082,HOLLY BARBERRY
-7992376,CARTHAMUS MACULATUS WHOLE
-7993317,ORANGE
-7998930,ILEX THEAEZANS WHOLE
-7997678,STICKYWILLY WHOLE
-7997969,CISTUS CORSICUS WHOLE
-7991182,LYCIUM BARBARUM
-7998166,DIOSCOREA VILLOSA WHOLE
-7998875,SILVER LEAF WHOLE
-7994154,KLAMATHWEED WHOLE
-7993822,VACCINIUM NITIDUM WHOLE
-7994162,HYPERICUM PERFORATUM EXTRACT
-7991839,FRAGRANT GOLDENROD WHOLE
-7993849,JUGLANS REGIA L.
-7993711,PRICKLY JUNIPER WHOLE
-7990822,VALERIANA LUCIDA WHOLE
-7995672,MYRTUS COMMUNIS L.
-7997914,TAMARINDUS SOMALENSIS WHOLE
-7993531,ACHILLEA MILLEFOLIUM HERB
-7990926,PIPER SAIGONENSE WHOLE
-7994332,CHIONANTHUS TRIFIDUS WHOLE
-7994410,VERBASCUM SEMINIGRUM WHOLE
-7994571,ALDER BUCKTHORN WHOLE
-7992034,HORDEUM BRACHYATHERUM WHOLE
-7996477,SOLANUM HALOPHILUM WHOLE
-7993737,DIALLOBUS FALCATUS WHOLE
-7993088,BIDENS EFFUSA WHOLE
-7991299,BIXA ODORATA WHOLE
-7994337,CHIONANTHUS LONGIFOLIUS WHOLE
-7997063,GALEGA OFFICINALIS
-7997694,GALIUM HORRIDUM WHOLE
-7999366,HELICHRYSUM ARENARIUM
-7994890,PLANTAGO MAJOR
-7995103,BEI CHAI HU
-7997853,TRILOPUS VIRGINICA WHOLE
-7995911,CAPSELLA LULENSIS WHOLE
-7993189,ROSA MARISENSIS WHOLE
-7997337,LIQUIDAMBAR STYRACIFLUA WHOLE
-7993644,BRAMIA MONNIERI WHOLE
-7996901,CORYNESPHAERA MILITARIS WHOLE
-7997491,GREAT CELANDINE
-7996465,SOLANUM ORTHOCARPUM WHOLE
-7996602,ERUCA SUBBIPINNATA WHOLE
-7994946,STENOCOELIUM DIVARICATUM WHOLE
-7995550,ASHWAGANDHA WHOLE
-7992889,SPEARMINT
-7994307,CASSIA ROGEONII WHOLE
-7995695,BOLDU CHILENSIS WHOLE
-7999892,RHODIOLA MACROLEPIS WHOLE
-7993084,BIDENS HYBRIDA WHOLE
-7998514,STACHYS TRILOBA WHOLE
-7990805,VALERIAN WHOLE
-7998831,LEONTICE THALICTROIDES WHOLE
-7991002,BLACK LOCUST
-7992163,VICIA PLINIANA WHOLE
-7997692,GALIUM LAPPACEUM WHOLE
-7997093,AZADIRACHTA SIAMENSIS WHOLE
-7993266,FOENICULUM FOENICULUM WHOLE
-7996391,CURCUMA ZERUMBET WHOLE
-7990845,CHINESE VALERIAN
-7992223,HARPAGOPHYTUM PROCUMBENS  DC. EX MEISN.
-7998497,AESCULUS MEMMINGERI
-7992019,HORDEUM HEXASTICHUM WHOLE
-7992496,LEUCONYMPHAEA PARKERIANA WHOLE
-7993843,MADEIRA-NUT WHOLE
-7993714,JUNIPERUS OXYCEDRUS
-7996016,BURSA SEGETUM WHOLE
-7992521,TANGERINE WHOLE
-7994504,ECHINACEA PURPUREA
-7993742,CASSIA PLANISILIQUA WHOLE
-7998093,BERBERIS ARTICULATA WHOLE
-7995011,ULMUS PLOTII WHOLE
-7998211,MAGNOLIA OFFICINALIS WHOLE
-7999302,AGRIMONIA OFFICINALIS WHOLE
-7994629,LYCOPUS PRAEALTUS WHOLE
-7992442,BUTCHER'S BROOM WHOLE
-7995006,ULMUS RETICULATA WHOLE
-7995356,PARIETARIA PUNCTATA WHOLE
-7991050,AFRAMOMUM MELEGUETA K.SCHUM.
-7999648,LAURIER DOUX WHOLE
-7993548,ACHILLEA CORONOPIFOLIA WHOLE
-7995572,SICKLEFRUIT FENUGREEK WHOLE
-7997868,HAMAMELIS NIGRA WHOLE
-7992247,COILANTHA BILOBA WHOLE
-7992531,RED-BERRY JUNIPER
-7999230,CATMINT WHOLE
-7992632,AMARANTHUS CORACANUS WHOLE
-7995062,BAI ZHU ATRACTYLODES
-7992147,DOGBRIER
-7992070,KANSAS SNAKE WHOLE
-7997668,EMILIA RIGIDULA WHOLE
-7992278,MULLEIN
-7991038,MELEGUETA PEPPER WHOLE
-7997327,CAPER WHOLE
-7997683,GOOSE GRASS WHOLE
-7996489,SOLANUM ANGUIVI WHOLE
-7997146,MUME WHOLE
-7991630,HOREHOUND WHOLE
-7997443,GALLITRICHUM CLUSII WHOLE
-7995966,CAPSELLA CURVISILIQUA WHOLE
-7991760,FICUS BURDIGALENSIS WHOLE
-7995334,ARCTIUM VULGARE WHOLE
-7990642,MEDICAGO CONFINIS WHOLE
-7994123,HORSE-HEAL WHOLE
-7992867,WHITE PEPPER
-7999310,AGRIMONIA CANESCENS WHOLE
-7994159,HYPERICUM PERFORATUM
-7994930,MOMORDICA CHARANTIA WHOLE
-7995642,PAU D'ARCO
-7998217,HOUPOEA OFFICINALIS WHOLE
-7991672,DWARF PINE
-7992438,RUSCUS ACULEATUS WHOLE
-7990983,COLTSFOOT
-7991791,ARMENIACA ANSU WHOLE
-7999434,GANODERMA LUCIDUM
-7995483,B2952
-7993182,ROSA OBLONGA WHOLE
-7994658,ULMUS RUBRA
-7994949,SILER DIVARICATUM WHOLE
-7999851,CINNAMOMUM KARROUWA WHOLE
-7993637,GRATIOLA TETRANDRA WHOLE
-7999642,MAGNOLIA LATIFOLIA WHOLE
-7990780,DILL WHOLE
-7997473,BLADHIA ELEGANS WHOLE
-7990975,LAURUS SASSAFRAS WHOLE
-7996435,TWITCH GRASS WHOLE
-7996522,INDIAN LILAC WHOLE
-7990818,VALERIANA OFFICINALIS WHOLE
-7996407,INDIAN BARBERRY WHOLE
-7995416,BRASSICA NAPELLA WHOLE
-7997159,JAPANESE APRICOT WHOLE
-7999977,MESHASHIRINGI WHOLE
-7995950,CAPSELLA FURCATA WHOLE
-7998496,AESCULUS MEMMINGERI WHOLE
-7990811,VALERIANA STUBENDORFII WHOLE
-7997684,GOOSE-GRASS
-7990978,LAURUS ALBIDA WHOLE
-7993246,EDIBLE BURDOCK
-7997483,ARDISIA DENSA WHOLE
-7997002,LING ZHI
-7993265,FOENICULUM GIGANTEUM WHOLE
-7999211,NEPETA MACRURA WHOLE
-7991819,CERINTHODES VIRGINICUM WHOLE
-7997570,BRAXIPIS NITIDA WHOLE
-7995794,BRASSICA OLERACEA
-7995964,CAPSELLA DENTATA WHOLE
-7996668,MAJORANA SYRIACA WHOLE
-7991044,AMOMUM GRANA-PARADISI WHOLE
-7998447,SLIPPERY-ROOT WHOLE
-7999828,CINNAMOMUM ZEYLANICUM WHOLE
-7999837,CINNAMOMUM SIEBERI WHOLE
-7991763,COMMON FIG WHOLE
-7998777,CHAMOMILLA RECUTITA WHOLE
-7997273,ELEUTHEROCOCCUS ASPERATUS WHOLE
-7992868,PEPPER- WHITE
-7995796,BRASSICA OLERACEA VAR. OLERACEA WHOLE
-7991371,CLARY WHOLE
-7998252,PINEMAT MANZANITA WHOLE
-7996108,ESCHSCHOLZIA RIGIDA WHOLE
-7994218,ERICA SAGITTIFOLIA WHOLE
-7995688,PEUMUS FRAGRANS WHOLE
-7991292,LIPSTICKTREE
-7998330,MORELLA CERIFERA WHOLE
-7992382,BLESSED MILK-THISTLE WHOLE
-7995860,CAPSELLA SEMILOBATA WHOLE
-7995336,ARCTIUM LEIOSPERMUM WHOLE
-7991552,MANGEL-WURZEL
-7991719,VILLOUS AMOMUM
-7994656,ULMUS TRIDENS WHOLE
-7999209,NEPETA MOLLIS WHOLE
-7992013,HORDEUM IRCUTIANUM WHOLE
-7995713,RHEUM PALMATUM L.
-7998367,CHINESE KNOTWEED WHOLE
-7998572,CHIRONIA ERYTHRAEA WHOLE
-7990790,SICKLEPOD
-7991196,KARCURA
-7995840,CAPSELLA TURONIENSIS WHOLE
-7990621,MEDICAGO SARDOA WHOLE
-7993778,CYPERUS YOSHINAGAE WHOLE
-7993524,ACHILLEA OCHROLEUCA WHOLE
-7996032,BURSA GALLICA WHOLE
-7999811,CAMPHORA HAHNEMANNII WHOLE
-7999189,LEPIDIUM WEDDELLII WHOLE
-7998789,CAMOMILLA DEFLEXA WHOLE
-7992193,ASPARAGUS ZEYLANICUS WHOLE
-7993618,MONIERA BROWNIE WHOLE
-7994133,ASTER HELENIUM WHOLE
-7995947,CAPSELLA GERMANICA WHOLE
-7993227,ROSA ADENOCALYX WHOLE
-7994329,CHIONANTHUS VERNUS WHOLE
-7993681,URENA HETEROMORPHA WHOLE
-7996799,LILIUM PEREGRINUM WHOLE
-7992031,HORDEUM DAGHESTANICUM WHOLE
-7995266,SLOE
-7993176,ROSA PRUTENSIS WHOLE
-7991526,POKEROOT
-7998060,COMMON BARBERRY WHOLE
-7995929,CAPSELLA INTEGRIFOLIA WHOLE
-7991148,HEAL-ALL
-7999517,PEPPER
-7992099,JUNCUS LAEVIS
-7992986,MORINDA TOMENTOSA WHOLE
-7991144,XIAKUCAO
-7990724,RED POPPY WHOLE
-7993504,ALITUBUS MILLEFOLIUM WHOLE
-7998639,LONGLEAF PINE WHOLE
-7998501,AESCULUS CASTANEA
-7996567,B1674
-7991860,BORAGO OFFICINIALIS WHOLE EXTRACT
-7999335,TSUGA DOUGLASII WHOLE
-7993857,JUGLANS KAMAONIA WHOLE
-7999320,BOTROPHIS ACTAEOIDES WHOLE
-7998230,CANADIAN HORSEWEED
-7994277,COMMON HAWTHORN WHOLE
-7993673,URENA OBTUSATA WHOLE
-7994564,FRANGULA FRANGULA WHOLE
-7998502,AESCULUS ASPLENIFOLIA WHOLE
-7996468,SOLANUM NGUELENSE WHOLE
-7993302,WOOD BINE WHOLE
-7999132,SPANISH-MOSS WHOLE
-7993248,BURR SEED
-7996483,SOLANUM CULTUM WHOLE
-7996113,ESCHSCHOLZIA PHYSODES WHOLE
-7990878,MAJORANA FRAGRANS WHOLE
-7994856,CHINESE RHUBARB
-7995921,CAPSELLA LATISILIQUA WHOLE
-7992213,ASPARAGOPSIS BROWNEI WHOLE
-7993861,JUGLANS FILICIFOLIA WHOLE
-7992926,ABIES ARGENTEA WHOLE
-7995874,CAPSELLA ROBUSTA WHOLE
-7990989,RUM CHERRY
-7993814,CYPERUS AGRESTIS WHOLE
-7992944,HONEY BUCHU
-7991455,CAMELLIA OLEOSA WHOLE
-7999695,CELERIA GRAVEOLENS WHOLE
-7996462,SOLANUM ROHRII WHOLE
-7997164,CHINESE PLUM WHOLE
-7991934,VIRGINIAN SKULLCAP
-7996636,EPIMEDIUM GRANDIFLORUM C.MORREN
-7990930,PIPER ALBISPICUM WHOLE
-7994628,LYCOPUS SINUATUS WHOLE
-7994103,SAW PALMETTO
-7992652,SOUR ORANGE WHOLE
-7993122,MELISSA OFFICINALIS EXTRACT
-7995710,RHEUM POTANINII WHOLE
-7999944,RUMEX LINGULATUS WHOLE
-7994357,BOHADSCHIA MICROPHYLLA WHOLE
-7991251,FILIPENDULA MEGALOCARPA WHOLE
-7998941,ILEX BONPLANDIANA WHOLE
-7992570,EUTERPE OLERACEA
-7998902,YUN XIANG
-7995507,RAPHANUS FUGAX WHOLE
-7997998,ARECA CATECHU L.
-7992016,HORDEUM HIMALAYENSE WHOLE
-7993539,ACHILLEA INTERMEDIA WHOLE
-7992179,LESSER GALANGAL
-7994557,GIRTANNERIA FRANGULA WHOLE
-7999161,BUPLEURUM CHINENSE DC.
-7991923,URAL LICORICE WHOLE
-7994513,EASTERN PURPLE CONEFLOWER WHOLE
-7996057,CUMINUM SATIVUM WHOLE
-7992030,HORDEUM DEFECTOIDES WHOLE
-7995024,ULMUS FUNGOSA WHOLE
-7998077,BERBERIS MAXIMA WHOLE
-7993807,CYPERUS DISRUPTUS WHOLE
-7994943,TRINIA SESELOIDES WHOLE
-7998088,BERBERIS DENTATA WHOLE
-7998181,DIOSCOREA HIRTICAULIS BARTLETT
-7994857,ST.JOHN'S BREAD WHOLE
-7997712,CLIVERS
-7991019,ROSEROOT
-7994128,ELECAMPANE WHOLE
-7996402,AMOMUM ZERUMBET WHOLE
-7991970,HORDEUM VULGARE WHOLE
-7991514,YUCCA
-7993516,ACHILLEA PUBERULA WHOLE
-7992873,MARGOSA
-7997023,BLACK SAPOTE
-7992958,COMMON HOPTREE WHOLE
-7991386,RADICCHIO
-7994691,RHUS CORIARIA
-7998551,LIBADION VARIABILE WHOLE
-7992950,PTELEA SERRATA WHOLE
-7999515,PIPER NIGRUM L.
-7994220,ERICA PROSTRATA WHOLE
-7994267,HAWTHORN WHOLE
-7999839,CINNAMOMUM RIEDELII WHOLE
-7994288,CHINESE CINNAMON WHOLE
-7998264,EUROPEAN CHESTNUT WHOLE
-7991433,THEA GRANDIFOLIA WHOLE
-7995387,SINAPIS COMMUNIS WHOLE
-7995936,CAPSELLA HIATULA WHOLE
-7995892,CAPSELLA PENARTHAE WHOLE
-7995899,CAPSELLA OELANDICA WHOLE
-7991953,BLUE SKULLCAP WHOLE
-7996829,SERENOA SERRULATA WHOLE
-7996051,CI WU JIA
-7993665,URENA TRILOBATA WHOLE
-7996778,PYRETHRUM GLANDULIFERUM WHOLE
-7993640,COASTAL WATERHYSSOP WHOLE
-7998257,SWEET CHESTNUT WHOLE
-7998306,VITEX HOMBLEI WHOLE
-7990627,MEDICAGO POLYANTHA WHOLE
-7994470,ARTEMISIA ANNUA WHOLE
-7999836,CINNAMOMUM SONNERATII WHOLE
-7990697,CHIMAPHILA UMBELLATA
-7994754,CORNUS OFFICINALIS SIEBOLD & ZUCC.
-7994426,VERBASCUM BRACTEATUM WHOLE
-7992929,ABIES ALBA MILL.
-7996452,AGROPYRON REPENS WHOLE
-7999893,RHODIOLA LONGICAULIS WHOLE
-7990608,EUPATORIUM LINDLEYANUM DC.
-7997512,CORIOLUS VERSICOLOR WHOLE
-7999160,BUPLEURUM CHINENSE
-7991773,INDIAN BARBERRY
-7992649,CAT'S-HEAD
-7994933,CUCUMIS INTERMEDIUS WHOLE
-7995779,BULLHEAD WHOLE
-7998150,LONICERA AUREORETICULATA WHOLE
-7991061,XIAO MAI
-7993528,ACHILLEA MILLEFOLIUM
-7992164,VICIA FABA WHOLE
-7993631,HERPESTIS CALYTRIPLEX WHOLE
-7995500,RAPISTRUM ARVENSE WHOLE
-7991264,PLATANUS DENSICOMA WHOLE
-7997597,MAHONIA AQUIFOLIUM
-7994344,TRUE CINNAMON
-7992700,CITRUS X AMARA WHOLE
-7994553,RHAMNUS FRANGULA WHOLE
-7998455,CONSOLIDA MAJOR WHOLE
-7994603,STACHYS BALLOTA WHOLE
-7999519,MULDERA MULTINERVIS WHOLE
-7991370,EUROPE SAGE WHOLE
-7992550,CURAÇAO ALOE
-7991376,AETHIOPIS SCLAREA WHOLE
-7993898,SHUNTHI WHOLE
-7990777,GARDEN DILL
-7997902,PRUNELLA VULGARIS L.
-7999983,GYMNEMA SUBVOLUBILE WHOLE
-7993492,NOSEBLEED PLANT WHOLE
-7993052,FISI`ULI WHOLE
-7997009,DIOSPYROS PERSIMON WHOLE
-7990867,ORIGANUM CONFERTUM WHOLE
-7994167,GOAT-WEED WHOLE
-7997498,SISTOTREMA VERSICOLOR WHOLE
-7993491,SOLDIER'S WOUNDWORT WHOLE
-7991678,SQUAW-BERRY WHOLE
-7999938,YELLOW DOCK WHOLE
-7993198,ROSA ISTRICA WHOLE
-7993292,EUROPEAN ELDER
-7993045,KERNERIA DUBIA WHOLE
-7993636,HABERSHAMIA CUNEIFOLIA WHOLE
-7993664,URENA VIMINEA WHOLE
-7996514,MELIA BOMBOLO WHOLE
-7991270,LENTISCUS
-7996440,GRAMINIS WHOLE
-7993204,ROSA FRONDOSA WHOLE
-7999220,GLECHOMA CATARIA WHOLE
-7992379,CARDUUS MARIAE WHOLE
-7993957,SENSITIVE PLANT WHOLE
-7992409,COMMON HAZEL WHOLE
-7994897,GREATER PLANTAIN WHOLE
-7999947,RUMEX CRISPUS WHOLE
-7996933,CHINESE-PARSLEY WHOLE
-7995548,INDIAN GINSENG WHOLE
-7992252,STINGING NETTLE
-7996842,CORYPHA OBLIQUA WHOLE
-7999718,DONG QUAI WHOLE
-7990725,PAPAVER UMBROSUM WHOLE
-7998582,CENTAURIUM LOMAE WHOLE
-7993225,ROSA BEATRICIS WHOLE
-7999402,SEA FENNEL
-7992281,FLANNELPLANT
-7990643,MEDICAGO CASPICA WHOLE
-7997277,ACANTHOPANOX SENTICOSUS WHOLE
-7999126,TILLANDSIA USNEOIDES
-7991342,HE HUAN
-7999093,CHELIDONIUM MAJUS
-7991260,PLATANUS OCCIDENTALIS L.
-7995278,TRITICUM SATIVUM WHOLE
-7992083,BRAUNERIA ANGUSTIFOLIA  A. HELLER
-7992493,NYMPHAEA LEKOPHYLLA WHOLE
-7997760,POGOSTEMON COMOSUS WHOLE
-7998081,BERBERIS INNOMINATA WHOLE
-7998782,CHAMOMILE WHOLE
-7995808,THLASPI INFESTUM WHOLE
-7992359,SILYBUM PYGMAEUM WHOLE
-7994805,PARSLEY WHOLE
-7999574,ARTEMISIA BALDACCII WHOLE
-7991165,MATRIMONY VINE WHOLE
-7996172,CHRYSEIS CROCEA WHOLE
-7991653,PINUS WETTSTEINII WHOLE
-7995831,CAPSELLA VIRGATA WHOLE
-7994990,ULMUS WYSSOTZKY WHOLE
-7991642,MICROMERIA MONTANA WHOLE
-7995371,VITIS VINIFERA FLOWERING TOP
-7993296,ELDER WHOLE
-7997482,ARDISIA ELEGANS WHOLE
-7993901,JIANG WHOLE
-7996229,PHYSISPORUS OBLIQUUS WHOLE
-7993261,FOENICULUM RIGIDUM WHOLE
-7998058,EPINE-VINETTE WHOLE
-7993688,URENA AMERICANA WHOLE
-7990910,GUELDER ROSE
-7991739,FICUS RUGOSA WHOLE
-7999789,CINNAMOMUM OFFICINARUM WHOLE
-7996010,BURSA VIMINALIS WHOLE
-7992352,HYSSOPUS OFFICINALIS L.
-7992725,AURANTIUM X HUMILE WHOLE
-7995259,CODONOPSIS GLABERRIMA WHOLE
-7991496,ASHWAGANDHA
-7992656,GRAPEFRUIT
-7991146,SELF-HEAL
-7995974,CAPSELLA CAVATA WHOLE
-7991779,XING WHOLE
-7994428,VERBASCUM ANGUSTIUS WHOLE
-7996507,MELIA ORIENTALIS WHOLE
-7998227,CONYZA FLORIBUNDA WHOLE
-7992270,PI BA
-7998950,OCIMUM TENUIFLORUM L.
-7995526,WITHANIA SICULA WHOLE
-7991438,THEA BOHEA WHOLE
-7991228,ULMARIA QUINQUELOBA WHOLE
-7997039,TARAXACUM OFFICINALE F.H. WIGG.
-7994248,CABLIN PATCHOULI
-7992079,ECHINACEA ANGUSTIFOLIA EXTRACT
-7994507,ECHINACEA PURPUREA HERB WITH ROOT
-7995270,PRUNUS ACACIA-GERMANICA WHOLE
-7995501,RAPHANUS SYLVESTRIS WHOLE
-7999865,CINNAMOMUM BENGALENSE WHOLE
-7996244,YELLOW SPRING BEDSTRAW WHOLE
-7997061,GALEGA PATULA WHOLE
-7999929,COMMON JUNIPER WHOLE
-7990992,PRUNUS SEROTINA EHRH.
-7991709,RHEUM ORIENTALIXIZANGENSE WHOLE
-7999164,BUPLEURI RADIX WHOLE
-7993731,MOGDAD COFFEE WHOLE
-7997965,CISTUS CUPANIANUS WHOLE
-7999777,AMOMUM CURCUMA WHOLE
-7992138,FALSE MYRRH WHOLE
-7995171,BLUE COHOSH
-7997994,ARECA HIMALAYANA WHOLE
-7992677,CITRUS X MEDIOGLOBOSA WHOLE
-7994022,POLYPORUS CINNAMOMEUS WHOLE
-7994223,ERICA HERBACEA WHOLE
-7995542,PHYSALIS SCARIOSA WHOLE
-7999922,JUNIPER WHOLE
-7996642,KAWARATAKE
-7993641,CAPRARIA MONNIERIA WHOLE
-7991905,PURPLE NUT SEDGE
-7996517,MELIA AZEDARACH
-7991255,DOLLOF WHOLE
-7994852,NOTOPTERYGIUM
-7998446,SLIPPERY- WHOLE
-7997882,HEMP WHOLE
-7994285,CINNAMOMUM CASSIA  J.PRESL
-7992916,ABIES RINZII WHOLE
-7996417,BERBERIS COERULESCENS WHOLE
-7998172,DIOSCOREA QUATERNATA WHOLE
-7991612,SPANISH-NEEDLES
-7995594,FUMARIA OFFICINALIS L.
-7999707,APIUM GRAVEOLENS DULCE WHOLE
-7993474,ST JOHN'S BREAD
-7993452,SALVIA CRISPA WHOLE
-7999820,LAURUS MONTANA WHOLE
-7991451,CAMELLIA SINENSIS WHOLE
-7993790,CYPERUS PURPUREOVARIEGATUS WHOLE
-7997672,EMILIA
-7991820,CASSELIA VIRGINICA WHOLE
-7997227,PERSICA PLATYCARPA WHOLE
-7991888,MORINGA
-7996464,SOLANUM PSEUDOGEMINIFOLIUM WHOLE
-7998089,BERBERIS CORALLINA WHOLE
-7990997,BLACK CHOKECHERRY WHOLE
-7992562,ALOE LANZAE WHOLE
-7992891,YIN YANG HUO
-7994335,CHIONANTHUS MARITIMUS WHOLE
-7991785,PRUNUS ARMENIACA L.
-7997428,SALVIA LUPINOIDES WHOLE
-7991363,SALVIA SCLAREA L.
-7992573,EUTERPE BRASILIANA WHOLE
-7997505,POLYPORUS FUSCATUS WHOLE
-7995385,SINAPIS PEKINENSIS WHOLE
-7991110,POT WHOLE
-7993992,CAT'S CLAW WHOLE
-7991926,GLYCYRRHIZA URALENSIS FISCH. EX DC.
-7999928,DWARF JUNIPER WHOLE
-7997492,CELANDINE
-7998553,GONIPIA LINEARIS WHOLE
-7992307,MALVA LUCIDA WHOLE
-7991718,CARROT
-7996173,CHRYSEIS COMPACTA WHOLE
-7997259,PENNYROYAL
-7990646,MEDICAGO APICULATA WHOLE
-7990888,VIBURNUM PRIMINA WHOLE
-7995265,SLOE WHOLE
-7998276,CASTANEA CASTANEA WHOLE
-7996110,ESCHSCHOLZIA RECTA WHOLE
-7993744,CASSIA OCCIDENTALIS WHOLE
-7995292,TRITICUM AESTIVUM L.
-7996144,ESCHSCHOLZIA CUCULLATA WHOLE
-7990596,BITTER ORANGE
-7994375,LINUM GRANDIFLORUM WHOLE
-7992463,SALISBURIA MACROPHYLLA WHOLE
-7994327,CHIONANTHUS VIRGINICUS
-7996548,URTICA DIOICA L.
-7992897,SILVER FIR WHOLE
-7997129,ATRACTYLODES CHINENSIS WHOLE
-7993215,ROSA CLADOLEIA WHOLE
-7993716,CADE JUNIPER WHOLE
-7991516,NEEDLE-PALM
-7992294,MALVA VULGARIS WHOLE
-7997121,CANG-ZHU ATRACTYLODES
-7990678,GERMAN CHAMOMILE
-7990625,MEDICAGO POLYMORPHA L.
-7993114,THYMUS MELISSA WHOLE
-7997111,GLYCYRRHIZA PAUCIFOLIOLATA WHOLE
-7992014,HORDEUM HORSFORDIANUM WHOLE
-7998364,FALLOPIA MULTIFLORA WHOLE
-7995241,PENTA TEA WHOLE
-7993582,GLYCYRRHIZA VIOLACEA WHOLE
-7998165,DIOSCOREA WALTHERI WHOLE
